timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1738933500,Feb 07 2025 - 1:05pm,complete,N/A,Al Orubah,Al Wahda,Mohammed Khled Al Hoish,19,0.75,0.50,1.15,0.67,4,2,6,3,2,1,"3,44,51,90'7","8,61",0,7,2,0,2,0,0,2,0,2,17,22,6,5,9,13,16,11,28,72,1.02,1.18,1.60,2.00,2.82,32,69,44,32,19,26,69,38,88,5.76,3.25,2.61,3.29,2.65,1.30,1.95,3.40,6.50,1.70,2.00,Al-Jouf University Stadium (Sakākā (Sakakah))
1738941600,Feb 07 2025 - 3:20pm,complete,N/A,Al Nassr,Al Feiha,Nikola Dabanović,19,2.00,0.78,1.92,1.08,3,0,3,1,1,0,"22,72,74","",2,7,3,0,1,0,0,3,1,0,19,8,9,4,7,4,17,14,64,36,1.99,1.29,1.89,1.03,2.56,62,89,50,22,0,28,84,33,89,12.67,5.44,1.22,6.00,11.00,1.14,1.48,2.20,3.80,1.93,1.75,Al-Awwal Park (Ar-Riyāḍ (Riyadh))
1738947600,Feb 07 2025 - 5:00pm,complete,N/A,Al Ahli,Al Fateh,Kristo Tohver,19,2.38,0.13,2.08,0.62,2,0,2,1,1,0,"17,62","",5,5,4,1,3,1,2,3,1,3,22,17,7,7,13,8,13,15,55,45,2.06,1.24,2.16,1.75,3.38,44,88,57,38,26,19,69,69,100,10.45,4.88,1.22,6.25,10.00,1.10,1.36,1.93,3.10,1.73,1.95,Prince Abdullah al-Faisal Stadium (Jeddah)
1739022900,Feb 08 2025 - 1:55pm,complete,N/A,Al Kholood,Al Riyadh,Sultan Al-Harbi,19,1.00,1.56,1.54,1.15,3,2,5,1,0,1,"55,57,77","1,88",5,7,1,0,3,0,0,1,1,2,14,19,10,8,4,10,11,22,53,47,1.43,1.43,1.88,2.03,3.31,53,77,65,36,30,30,60,71,95,9.27,3.97,2.42,3.10,2.70,1.32,1.98,3.40,7.00,1.75,1.97,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1739029200,Feb 08 2025 - 3:40pm,complete,N/A,Al Akhdoud,Al Ittifaq,Abdulsamad Bakri,19,0.56,1.78,0.69,1.93,0,2,2,1,0,1,"","7,73",7,8,2,1,2,0,0,3,1,1,10,15,3,6,7,8,14,13,52,48,1.15,1.40,1.14,1.58,2.44,62,78,62,17,0,22,67,39,84,8.82,4.78,2.65,3.05,2.48,1.28,1.88,3.10,6.25,1.67,2.08,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1739034000,Feb 08 2025 - 5:00pm,complete,N/A,Dhamk,Al Hilal,Sven Jablonski,19,1.67,2.11,1.46,2.00,2,2,4,1,0,1,"50,73","32,77",2,13,4,0,4,0,3,1,1,3,9,25,4,12,5,12,9,7,30,70,1.45,1.69,0.95,3.03,3.34,67,89,84,39,17,50,89,50,89,10.45,4.67,7.40,5.40,1.29,1.13,1.44,2.09,3.35,1.74,1.97,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1739455800,Feb 13 2025 - 2:10pm,complete,N/A,Al Akhdoud,Dhamk,N/A,20,0.50,0.78,0.69,0.69,0,0,0,0,0,0,"","",7,0,5,0,1,1,1,4,1,1,21,6,7,5,13,1,17,5,70,30,1.15,1.34,2.47,0.79,2.81,59,85,58,22,17,21,75,48,79,8.70,5.02,2.60,3.10,2.50,1.29,1.94,3.20,6.50,1.73,2.00,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1739460300,Feb 13 2025 - 3:25pm,complete,N/A,Al Shabab,Al Quadisiya,Alexis Herrera,20,1.90,2.00,1.92,1.77,2,3,5,1,1,0,"16,68","49,83,90'6",7,2,2,0,3,1,0,2,1,3,16,13,5,6,8,5,12,16,53,47,1.73,1.94,1.59,1.30,2.70,60,80,65,20,5,35,70,50,80,10.70,4.40,3.65,3.35,2.00,1.28,1.83,3.00,5.75,1.65,2.05,Al-Shabab Club Stadium (Riyadh)
1739467800,Feb 13 2025 - 5:30pm,complete,N/A,Al Ahli,Al Nassr,César Arturo Ramos Palazuelos,20,2.44,2.22,2.08,2.23,2,3,5,1,0,1,"78,90'8","32,80,88",5,5,3,0,2,1,1,2,0,3,26,15,14,6,10,8,14,9,49,51,2.07,1.93,2.77,1.46,3.22,61,89,61,33,28,22,73,67,95,12.89,5.45,2.60,3.35,2.36,1.19,1.61,2.47,4.33,1.51,2.40,Al Inma Bank Stadium at King Abdullah Sport City (Jeddah)
1739542200,Feb 14 2025 - 2:10pm,complete,N/A,Al Orubah,Al Kholood,Abdullah Al Awedan,20,1.00,1.10,1.15,0.85,2,0,2,0,0,0,"63,87","",2,5,3,0,5,0,2,1,3,2,5,20,3,8,1,8,10,10,49,51,1.08,1.49,0.62,2.01,2.73,41,69,42,26,21,31,74,37,84,7.31,4.12,2.90,3.10,2.30,1.32,1.99,3.40,7.00,1.77,1.95,Al-Jouf University Stadium (Sakākā (Sakakah))
1739545500,Feb 14 2025 - 3:05pm,complete,N/A,Al Ittifaq,Al Fateh,N/A,20,0.67,0.11,0.75,0.62,1,2,3,3,1,2,"45'5","31,45'9",1,6,2,0,2,0,0,2,1,1,16,18,6,10,8,7,1,11,53,47,1.50,1.31,1.53,2.11,3.22,39,84,62,39,17,28,78,62,89,9.52,5.22,1.79,3.50,3.85,1.21,1.67,2.65,4.75,1.62,2.15,EGO Stadium (Ad Dammām (Dammam))
1739552400,Feb 14 2025 - 5:00pm,complete,N/A,Al Hilal,Al Riyadh,Ivan Barton,20,3.00,1.40,2.38,1.15,1,1,2,1,0,1,"60","45'1",7,3,1,0,1,0,0,1,0,1,22,10,6,4,14,6,12,11,72,28,2.34,1.50,2.28,1.14,3.93,58,90,80,59,37,38,80,69,95,13.54,3.52,1.13,8.20,13.00,1.08,1.29,1.75,2.60,1.92,1.78,Kingdom Arena (Ar-Riyāḍ (Riyadh))
1739626500,Feb 15 2025 - 1:35pm,complete,N/A,Al Khaleej,Al Taawon,N/A,20,1.40,0.89,1.15,1.31,0,1,1,0,0,0,"","90'5",3,5,1,0,3,0,0,1,3,0,20,23,7,8,10,13,11,13,45,55,1.23,1.04,1.99,2.28,2.19,31,57,47,21,5,31,53,31,74,8.33,5.61,2.41,2.85,2.95,1.37,2.17,3.80,8.00,1.85,1.86,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1739633400,Feb 15 2025 - 3:30pm,complete,N/A,Al Raed,Al Feiha,Khaled Al Teris,20,0.78,0.70,0.62,1.08,0,2,2,0,0,0,"","58,61",4,3,1,0,4,0,1,0,2,2,7,10,3,4,4,5,11,19,62,38,1.01,1.26,0.94,1.07,2.53,53,79,58,21,0,16,68,47,90,9.26,5.76,3.10,3.00,2.23,1.38,2.17,3.85,8.50,1.89,1.82,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1739640600,Feb 15 2025 - 5:30pm,complete,N/A,Al Wahda,Al Ittihad,Sebastían Zunino,20,0.90,2.11,0.86,1.92,1,4,5,3,1,2,"42","35,45,60,90'5",0,6,1,0,0,0,0,1,0,0,11,27,7,8,3,14,3,6,29,71,1.25,1.52,1.25,2.37,3.08,63,79,68,41,15,27,79,47,90,9.50,4.38,6.80,5.00,1.33,1.13,1.42,2.05,3.30,1.66,2.09,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1740064500,Feb 20 2025 - 3:15pm,complete,N/A,Al Fateh,Al Orubah,Sultan Al-Harbi,21,0.90,0.80,1.15,0.85,1,0,1,1,1,0,"31","",5,7,3,0,4,0,1,2,1,3,24,17,6,5,14,10,19,7,57,43,1.57,1.12,2.07,1.62,2.95,65,85,65,25,15,40,75,40,95,8.90,3.80,1.62,3.99,4.86,1.25,1.81,2.98,5.59,1.78,1.93,Al Fateh Club Stadium (Al-Hofuf)
1740065400,Feb 20 2025 - 3:30pm,complete,N/A,Al Feiha,Al Khaleej,Shukri Al Hanfosh,21,1.00,1.44,0.92,1.38,0,0,0,0,0,0,"","",2,5,2,0,1,0,2,0,1,0,2,12,0,5,2,6,12,12,38,62,1.12,1.15,0.35,1.40,2.67,50,67,45,33,22,22,62,50,78,8.56,3.89,2.19,3.31,3.24,1.33,2.07,3.63,7.00,1.80,1.91,Al Majma'ah Sports City Stadium (Al Majma'ah)
1740070800,Feb 20 2025 - 5:00pm,complete,N/A,Al Riyadh,Al Raed,N/A,21,1.56,0.70,1.46,0.77,1,3,4,2,0,2,"53","18,31,85",3,1,1,0,6,1,0,1,0,7,15,13,4,5,9,5,15,7,58,42,1.28,1.02,1.55,1.19,2.60,42,67,52,31,15,25,73,52,79,7.60,5.00,1.91,3.44,3.95,1.34,2.09,3.65,8.00,1.90,1.81,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1740147600,Feb 21 2025 - 2:20pm,complete,N/A,Dhamk,Al Ahli,Donatas Rumšas,21,1.60,1.60,1.46,1.69,0,2,2,1,0,1,"","4,90'5",6,2,2,0,7,0,1,1,1,6,21,9,4,6,11,2,12,17,39,61,1.40,1.88,1.40,1.09,2.60,50,65,55,30,5,30,75,40,80,10.07,5.20,5.66,4.61,1.42,1.17,1.53,2.30,3.85,1.69,2.05,Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1740150600,Feb 21 2025 - 3:10pm,complete,N/A,Al Quadisiya,Al Akhdoud,João Pedro Silva Pinheiro,21,2.33,1.11,2.23,1.08,2,0,2,1,1,0,"31,51","",9,4,0,0,1,0,0,0,0,1,9,7,6,2,2,5,10,12,50,50,1.53,1.46,1.13,0.85,2.67,39,73,50,28,11,39,84,22,84,10.89,5.00,1.35,4.57,8.52,1.18,1.57,2.41,4.33,1.82,1.88,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1740157200,Feb 21 2025 - 5:00pm,complete,N/A,Al Nassr,Al Ittifaq,Kirill Levnikov,21,2.10,1.90,1.92,1.93,2,3,5,0,0,0,"47,65","55,82,89",5,5,1,1,3,0,0,2,0,3,23,20,12,11,8,7,7,7,58,42,1.98,1.42,2.64,2.17,2.55,60,90,50,20,0,25,85,30,95,11.38,4.20,1.28,5.68,8.30,1.18,1.57,2.41,4.00,1.87,1.83,Al-Awwal Park (Ar-Riyāḍ (Riyadh))
1740229200,Feb 22 2025 - 1:00pm,complete,N/A,Al Kholood,Al Wahda,Khaled Al Teris,21,1.22,0.44,1.54,0.67,1,0,1,1,1,0,"20","",2,4,1,0,2,0,1,0,1,1,23,21,6,4,13,13,11,12,38,62,1.48,1.27,1.88,1.96,3.73,62,78,67,50,39,39,67,67,100,8.22,2.78,1.80,3.64,4.17,1.24,1.80,2.85,5.75,1.68,2.07,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1740233100,Feb 22 2025 - 2:05pm,complete,N/A,Al Taawon,Al Shabab,Faisal Alblwi,21,1.60,1.44,1.54,1.62,2,2,4,3,1,2,"45'2,70","18,31",8,3,1,1,5,0,2,0,1,4,18,10,6,6,11,2,8,15,45,55,1.16,1.33,1.73,1.25,2.27,47,69,32,16,11,32,69,22,79,6.48,4.41,3.40,3.50,2.00,1.31,1.94,3.30,6.50,1.78,1.94,Al Taawoun Club Stadium (Buraydah (Buraidah))
1740248100,Feb 22 2025 - 6:15pm,complete,N/A,Al Ittihad,Al Hilal,Daniel Siebert,21,3.00,2.00,2.85,2.00,4,1,5,3,2,1,"29,45,51,86","23",6,10,3,0,3,0,1,2,0,3,16,29,7,3,5,20,10,14,44,56,1.69,1.85,1.51,2.10,3.90,75,95,85,45,35,45,80,75,85,11.28,4.00,2.91,3.83,2.16,1.13,1.44,2.07,3.35,1.40,2.75,Al Inma Bank Stadium at King Abdullah Sport City (Jeddah)
1740406500,Feb 24 2025 - 2:15pm,complete,N/A,Al Akhdoud,Al Fateh,Majed Al Shamrani,22,0.55,0.40,0.69,0.62,1,3,4,2,1,1,"30","26,49,82",4,8,5,0,2,0,0,5,0,2,13,26,6,8,7,15,13,15,53,47,1.28,1.41,1.54,2.25,2.74,43,82,58,20,5,19,63,48,82,9.69,5.80,2.47,3.42,2.72,1.30,1.96,3.30,6.28,1.73,1.99,Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1740412200,Feb 24 2025 - 3:50pm,complete,N/A,Dhamk,Al Orubah,Faisal Alblwi,22,1.45,0.73,1.46,0.85,1,2,3,0,0,0,"90'10","48,63",3,3,1,0,3,0,0,1,1,2,17,12,4,6,13,6,10,7,51,49,1.40,1.19,1.70,1.42,2.96,50,78,69,41,9,50,87,32,87,8.82,5.27,1.76,3.31,4.71,1.26,1.86,3.03,5.72,1.76,1.91,Dhamak Club Stadium (Khamis Mushait)
1740492600,Feb 25 2025 - 2:10pm,complete,N/A,Al Raed,Al Shabab,N/A,22,0.70,1.40,0.62,1.62,1,2,3,1,0,1,"70","29,88",3,4,1,0,1,0,0,1,0,1,19,23,9,8,7,11,8,9,49,51,1.00,1.32,1.87,2.06,2.55,50,75,50,25,5,25,60,40,90,7.30,4.80,4.30,3.85,1.69,1.24,1.74,2.80,5.50,1.71,2.02,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1740497400,Feb 25 2025 - 3:30pm,complete,N/A,Al Hilal,Al Kholood,Tamás Bognár,22,2.80,1.00,2.38,0.85,5,1,6,4,4,0,"3,4,20,28,55","65",3,3,0,0,0,0,0,0,0,0,17,6,9,3,8,3,15,8,65,35,2.33,1.54,2.18,0.81,3.56,62,87,63,49,29,43,82,53,96,13.48,3.38,1.11,9.98,13.53,1.07,1.25,1.67,2.42,1.83,1.83,Kingdom Arena (Ar-Riyāḍ (Riyadh))
1740502800,Feb 25 2025 - 5:00pm,complete,N/A,Al Wahda,Al Nassr,Harm Osmers,22,0.82,2.30,0.86,2.23,0,2,2,0,0,0,"","48,90'10",4,11,3,0,1,0,0,3,0,1,8,21,3,7,5,12,16,13,37,63,1.25,1.88,0.95,2.12,3.62,77,86,81,52,33,24,81,72,91,9.17,5.45,9.81,7.98,1.17,1.14,1.47,1.91,3.55,1.70,2.02,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1740504600,Feb 25 2025 - 5:30pm,complete,N/A,Al Ahli,Al Quadisiya,Georgi Kabakov,22,2.20,2.09,2.08,1.77,4,1,5,3,3,0,"11,27,42,52","48",1,8,2,0,3,0,1,1,2,1,11,12,8,6,2,4,17,14,38,62,2.15,1.87,1.38,1.43,2.93,48,86,53,29,25,28,81,53,87,11.06,4.96,2.18,3.57,3.05,1.20,1.69,2.71,4.88,1.57,2.25,Al Inma Bank Stadium at King Abdullah Sport City (Jeddah)
1740582900,Feb 26 2025 - 3:15pm,complete,N/A,Al Ittifaq,Al Taawon,Sultan Al-Harbi,22,0.60,1.10,0.75,1.31,1,0,1,0,0,0,"78","",3,4,1,0,2,0,0,1,1,1,12,10,3,6,9,4,9,8,54,46,1.50,1.18,1.26,1.38,2.40,35,60,50,25,10,30,70,35,70,8.90,5.40,2.28,3.03,3.26,1.35,2.10,3.65,8.00,1.82,1.90,EGO Stadium (Ad Dammām (Dammam))
1740583800,Feb 26 2025 - 3:30pm,complete,N/A,Al Riyadh,Al Feiha,Ahmad Al Rumaikhani,22,1.40,0.91,1.46,1.08,0,0,0,0,0,0,"","",3,8,2,0,1,0,1,1,1,0,13,10,5,4,7,6,11,6,44,56,1.31,1.25,1.39,1.11,2.33,43,66,53,24,0,14,67,53,76,9.34,5.17,2.38,3.11,3.09,1.39,2.22,3.95,7.50,1.89,1.82,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1740589200,Feb 26 2025 - 5:00pm,complete,N/A,Al Khaleej,Al Ittihad,Andris Treimanis,22,1.27,2.20,1.15,1.92,1,1,2,0,0,0,"90'6","78",6,6,2,0,0,0,1,1,0,0,16,15,6,5,7,6,6,9,47,53,1.31,1.60,1.63,1.38,2.63,48,72,58,29,10,43,58,38,86,10.81,3.96,5.59,4.49,1.49,1.17,1.57,2.35,3.95,1.73,2.00,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1740769200,Feb 28 2025 - 7:00pm,complete,N/A,Al Orubah,Al Nassr,Maximiliano Ramírez,23,1.20,2.36,1.15,2.23,2,1,3,1,1,0,"40,65","51",0,8,2,0,2,0,0,2,1,1,10,27,3,10,5,13,13,8,28,72,1.03,1.91,0.87,2.80,2.93,42,81,52,28,24,19,67,61,86,9.37,5.12,10.04,7.04,1.19,1.15,1.46,2.14,3.56,1.91,1.80,Al-Jouf University Stadium (Sakākā (Sakakah))
1740769200,Feb 28 2025 - 7:00pm,complete,N/A,Al Hilal,Al Ahli,Irfan Peljto,23,2.82,1.73,2.38,1.69,2,3,5,0,0,0,"74,83","47,53,87",8,2,2,0,2,0,1,1,2,0,16,12,4,4,9,5,13,16,64,36,2.32,1.81,1.43,1.06,3.27,46,78,55,41,27,32,82,50,87,13.12,3.73,1.71,4.29,3.95,1.11,1.38,1.97,3.19,1.44,2.63,Kingdom Arena (Ar-Riyāḍ (Riyadh))
1740769200,Feb 28 2025 - 7:00pm,complete,N/A,Al Shabab,Dhamk,Khaled Al Teris,23,1.73,0.80,1.92,0.69,2,0,2,0,0,0,"61,83","",9,2,1,0,1,0,0,1,0,1,26,9,7,3,12,6,12,8,64,36,1.71,1.29,2.22,0.91,3.09,71,81,66,33,24,24,72,57,81,8.78,4.57,1.54,4.25,4.94,1.19,1.60,2.48,4.40,1.62,2.16,Al-Shabab Club Stadium (Riyadh)
1740855600,Mar 01 2025 - 7:00pm,complete,N/A,Al Feiha,Al Wahda,N/A,23,1.00,0.40,0.92,0.67,0,0,0,0,0,0,"","",6,1,0,0,2,0,0,0,0,2,17,15,5,3,9,10,11,10,56,44,1.03,1.34,1.55,1.35,2.70,45,60,40,35,25,35,60,40,75,8.47,3.40,1.77,3.49,3.49,1.19,1.74,2.83,5.35,1.66,2.10,Al Majma'ah Sports City Stadium (Al Majma'ah)
1740855600,Mar 01 2025 - 7:00pm,complete,N/A,Al Kholood,Al Khaleej,N/A,23,1.40,1.40,1.54,1.38,2,1,3,3,2,1,"16,42","8",4,5,2,0,4,0,0,2,2,2,9,16,5,7,3,9,18,13,38,62,1.52,1.17,1.22,1.93,3.15,55,70,60,40,30,20,65,65,85,7.90,3.20,2.14,3.38,2.66,1.18,1.75,2.88,5.65,1.63,2.15,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1740855600,Mar 01 2025 - 7:00pm,complete,N/A,Al Fateh,Al Taawon,Sami Al Jires,23,1.09,1.00,1.15,1.31,1,2,3,1,1,0,"45'3","69,90'9",6,4,3,1,4,0,1,3,0,4,27,15,7,5,16,7,20,18,48,52,1.62,1.20,2.32,1.36,2.14,50,59,41,9,5,14,59,32,82,9.27,4.73,2.22,3.39,2.53,1.19,1.72,2.92,5.90,1.65,2.11,Al Fateh Club Stadium (Al-Hofuf)
1740942000,Mar 02 2025 - 7:00pm,complete,N/A,Al Raed,Al Ittifaq,N/A,23,0.64,2.00,0.62,1.93,1,1,2,0,0,0,"64","90'9",9,4,3,0,4,0,1,2,1,3,7,17,4,5,3,6,10,13,32,68,1.09,1.49,0.99,1.44,2.60,60,82,55,23,5,14,64,46,96,8.35,4.45,3.46,3.51,1.94,1.21,1.78,2.65,5.50,1.57,2.26,Al Raid Club Stadium (Buraydah (Buraidah))
1740942000,Mar 02 2025 - 7:00pm,complete,N/A,Al Ittihad,Al Akhdoud,Jesús Valenzuela Sáez,23,3.00,1.00,2.85,1.08,1,1,2,1,1,0,"39","90'7",5,5,0,0,3,0,0,0,1,2,9,14,4,4,3,7,7,12,67,33,1.67,1.40,1.18,1.22,3.64,66,86,66,53,33,53,77,46,91,10.00,4.59,1.21,5.78,9.28,1.13,1.42,2.06,3.30,1.79,1.91,Al Inma Bank Stadium at King Abdullah Sport City (Jeddah)
1740942000,Mar 02 2025 - 7:00pm,complete,N/A,Al Quadisiya,Al Riyadh,Sergey Karasev,23,2.40,1.36,2.23,1.15,1,0,1,0,0,0,"90'1","",12,3,2,0,2,1,0,2,2,1,28,6,13,4,11,2,8,6,68,32,1.49,1.46,3.11,0.85,2.64,42,76,52,18,14,19,77,47,81,10.91,4.28,1.35,4.40,7.64,1.19,1.60,2.48,4.33,1.82,1.88,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1741287600,Mar 06 2025 - 7:00pm,complete,N/A,Al Quadisiya,Al Ittihad,Esteban Ostojich,24,2.45,2.09,2.23,1.92,1,1,2,0,0,0,"90'1","90'6",4,2,0,0,3,0,0,0,1,2,24,7,5,5,15,2,12,8,46,54,1.63,1.58,1.99,1.18,2.37,41,73,46,14,5,27,73,36,82,13.37,3.54,2.73,3.84,2.28,1.20,1.62,2.55,4.50,1.48,2.40,Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1741287600,Mar 06 2025 - 7:00pm,complete,N/A,Al Kholood,Al Fateh,Sultan Al-Harbi,24,1.55,0.64,1.54,0.62,2,1,3,1,1,0,"31,70","76",4,7,2,0,2,1,1,1,1,2,23,23,9,8,11,14,8,13,45,55,1.49,1.51,2.28,2.46,3.36,50,82,64,36,23,32,73,64,87,9.28,4.37,2.57,3.47,2.58,1.22,1.73,2.79,5.01,1.57,2.20,Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1741291200,Mar 06 2025 - 8:00pm,complete,N/A,Al Wahda,Al Raed,Faisal Alblwi,24,0.75,0.91,0.86,0.77,3,1,4,2,1,1,"24,76,90","16",4,5,4,0,2,0,1,3,0,2,28,10,10,6,13,3,11,10,47,53,1.23,1.04,2.46,1.23,3.43,61,87,70,52,30,40,87,66,92,5.78,5.86,2.09,3.47,3.33,1.30,1.91,3.35,6.50,1.70,2.00,King Abdulaziz Sports City Stadium (Makkah (Mecca))
1741374000,Mar 07 2025 - 7:00pm,complete,N/A,Al Ahli,Al Khaleej,Cláudio Filipe Ruivo Pereira,24,2.27,1.27,2.08,1.38,2,2,4,3,1,2,"30,90","45'2,45'9",2,2,3,0,2,0,0,3,1,1,23,10,8,4,11,4,17,6,62,38,2.07,1.24,2.29,1.02,3.18,60,82,60,41,32,23,73,60,87,9.09,4.37,1.28,5.50,9.00,1.12,1.44,2.10,3.55,1.75,1.93,Prince Abdullah al-Faisal Stadium (Jeddah)
1741374000,Mar 07 2025 - 7:00pm,complete,N/A,Al Feiha,Al Hilal,Bruno Arleu de Araujo,24,1.00,1.82,0.92,2.00,0,2,2,1,0,1,"","18,89",4,4,2,0,0,0,1,1,0,0,9,20,0,5,8,12,12,10,49,51,1.08,1.88,0.78,1.71,2.78,50,73,55,32,27,36,68,50,73,11.62,4.09,9.00,5.50,1.28,1.18,1.57,2.45,4.33,1.93,1.75,King Abdullah Sport City Stadium (Buraydah (Buraidah))
1741374000,Mar 07 2025 - 7:00pm,complete,N/A,Al Nassr,Al Shabab,Facundo Tello Figueroa,24,1.91,1.55,1.92,1.62,2,2,4,3,2,1,"45'2,45'7","44,67",2,4,2,1,3,0,1,2,1,2,20,26,9,8,9,12,15,11,42,58,2.05,1.38,2.00,2.27,2.78,60,87,55,27,9,32,78,36,91,10.18,4.45,1.67,4.20,4.20,1.14,1.48,2.20,3.80,1.50,2.38,Al-Awwal Park (Ar-Riyāḍ (Riyadh))
1741460400,Mar 08 2025 - 7:00pm,complete,N/A,Al Riyadh,Al Akhdoud,Shukri Al Hanfosh,24,1.36,1.00,1.46,1.08,1,0,1,0,0,0,"85","",7,1,3,0,1,0,1,2,0,1,16,13,6,4,8,7,8,11,55,45,1.32,1.38,1.56,1.24,2.50,46,64,45,36,9,27,69,27,82,8.89,4.46,2.50,3.20,2.80,1.33,2.00,3.55,7.00,1.73,1.95,Prince Faisal bin Fahd Stadium (Ar-Riyāḍ (Riyadh))
1741460400,Mar 08 2025 - 7:00pm,complete,26840,Al Orubah,Al Ittifaq,Ahmad Al Rumaikhani,24,1.36,1.92,1.15,1.93,1,2,3,1,0,1,"70","39,79",6,3,2,0,2,0,0,2,1,1,15,19,4,5,9,13,15,15,47,53,1.02,1.49,1.36,1.68,2.57,43,78,43,22,13,18,70,44,87,6.64,4.60,3.80,3.25,2.00,1.30,1.95,3.35,6.25,1.70,2.00,Al-Jouf University Stadium (Sakākā (Sakakah))
1741460400,Mar 08 2025 - 7:00pm,complete,N/A,Al Taawon,Dhamk,Mohammed Khled Al Hoish,24,1.55,0.73,1.54,0.69,3,0,3,3,3,0,"2,23,37","",7,2,3,0,0,1,1,2,1,0,29,14,5,4,18,6,17,10,75,25,1.22,1.25,2.24,1.06,2.55,55,78,36,23,18,27,73,32,78,6.63,4.54,2.00,3.40,3.60,1.33,2.00,3.55,7.00,1.77,1.91,Al Taawoun Club Stadium (Buraydah (Buraidah))
1741892400,Mar 13 2025 - 7:00pm,complete,N/A,Al Ittihad,Al Riyadh,Igor Pajač,25,2.83,1.25,2.85,1.15,2,1,3,0,0,0,"55,90'11","81",7,5,1,0,3,0,0,1,0,3,15,11,6,5,7,5,5,10,58,42,1.62,1.40,1.61,1.21,3.50,71,84,67,42,34,34,67,67,88,9.66,4.17,1.26,6.00,8.46,1.12,1.44,2.10,3.50,1.75,1.93,Prince Abdullah al-Faisal Stadium (Jeddah)
1741892400,Mar 13 2025 - 7:00pm,complete,N/A,Al Shabab,Al Orubah,Mohammed Khled Al Hoish,25,1.83,0.92,1.92,0.85,6,0,6,2,2,0,"16,34,52,59,69,82","",7,2,1,0,1,0,0,1,0,1,21,7,9,5,11,0,8,7,64,36,1.76,1.21,2.39,0.96,3.05,59,79,71,33,17,38,67,50,88,9.67,4.59,1.26,5.82,8.94,1.15,1.50,2.30,3.95,1.83,1.85,Al-Shabab Club Stadium (Riyadh)
1741892400,Mar 13 2025 - 7:00pm,complete,N/A,Al Fateh,Al Raed,Majed Al Shamrani,25,1.00,0.83,1.15,0.77,3,1,4,1,1,0,"27,60,65","82",4,9,2,0,1,0,1,1,0,1,15,19,7,5,8,11,14,8,55,45,1.68,1.06,1.78,1.67,3.00,71,88,63,29,17,38,84,59,92,8.50,5.25,1.68,3.63,5.02,1.22,1.67,2.65,4.75,1.62,2.10,Al Fateh Club Stadium (Al-Hofuf)
